MF PT 1 Elec All Elec + EE - Source Energy|Total (*),MF PT 1 Elec All Elec + EE - Site Energy|Total (E),MF PT 1 Elec All Elec + EE - Source Energy|Total (E),MF PT 1 Elec All Elec + EE - Site Energy|Cooling (E),MF PT 1 Elec All Elec + EE - Site Energy|Heating (E),MF PT 1 Elec All Elec + EE - Site Energy|Cooling Fan/Pump (E),MF PT 1 Elec All Elec + EE - Site Energy|Heating Fan/Pump (E),MF PT 1 Elec All Elec + EE - Site Energy|Hot Water (E),MF PT 1 Elec All Elec + EE - Site Energy|Hot Water - Suppl. (E),MF PT 1 Elec All Elec + EE - Site Energy|Lights (E),MF PT 1 Elec All Elec + EE - Site Energy|Lg. Appl. (E),MF PT 1 Elec All Elec + EE - Site Energy|Vent Fan (E),MF PT 1 Elec All Elec + EE - Site Energy|Misc. (E),MF PT 1 Elec All Elec + EE - Source Energy|Cooling (E),MF PT 1 Elec All Elec + EE - Source Energy|Heating (E),MF PT 1 Elec All Elec + EE - Source Energy|Cooling Fan/Pump (E),MF PT 1 Elec All Elec + EE - Source Energy|Heating Fan/Pump (E),MF PT 1 Elec All Elec + EE - Source Energy|Hot Water (E),MF PT 1 Elec All Elec + EE - Source Energy|Hot Water - Suppl. (E),MF PT 1 Elec All Elec + EE - Source Energy|Lights (E),MF PT 1 Elec All Elec + EE - Source Energy|Lg. Appl. (E),MF PT 1 Elec All Elec + EE - Source Energy|Vent Fan (E),MF PT 1 Elec All Elec + EE - Source Energy|Misc. (E),MF PT 1 Elec All Elec + EE - Living Space|Indoor Temperature,MF PT 1 Elec All Elec + EE - Living Space|Heating Setpoint,MF PT 1 Elec All Elec + EE - Living Space|Cooling Setpoint,MF PT 1 Elec All Elec + EE - Living Space|Indoor Humidity,MF PT 1 Elec All Elec + EE - Living Space|Indoor Relative Humidity,MF PT 1 Elec All Elec + EE - Living Space|Wind Speed (at Building),MF PT 1 Elec All Elec + EE - Living Space|Infiltration + Mech. Vent.,MF PT 1 Elec All Elec + EE - Living Space|Infiltration,MF PT 1 Elec All Elec + EE - Living Space|Mech. Vent. (rated),MF PT 1 Elec All Elec + EE - Living Space|Natural Ventilation,MF PT 1 Elec All Elec + EE - Living Space|System Flow Rate to Zone,MF PT 1 Elec All Elec + EE - Living Space|Zone Glazing Transmitted Solar,MF PT 1 Elec All Elec + EE - Living Space|Latent Gains/Losses,MF PT 1 Elec All Elec + EE - Domestic Water System|Hot Water Use Flow Rate,MF PT 1 Elec All Elec + EE - Domestic Water System|Cold Water Use Flow Rate,MF PT 1 Elec All Elec + EE - Domestic Water System|Water Heater Inlet Temperature,MF PT 1 Elec All Elec + EE - Domestic Water System|Delivered Hot Water Temperature,MF PT 1 Elec All Elec + EE - Domestic Water System|HPWH Sensible Heat Removed (inc. fan heat),MF PT 1 Elec All Elec + EE - Domestic Water System|HPWH Latent Heat Removed,MF PT 1 Elec All Elec + EE - Delivered Energy|Heating Delivered (main),MF PT 1 Elec All Elec + EE - Delivered Energy|Cooling Delivered (sensible),MF PT 1 Elec All Elec + EE - Delivered Energy|Cooling Delivered (latent),MF PT 1 Elec All Elec + EE - Delivered Energy|DHW Delivered Energy,MF PT 1 Elec All Elec + EE - Delivered Energy|DHW Pipe Heat Losses - Unit,MF PT 1 Elec All Elec + EE - Weather|Outdoor Drybulb,MF PT 1 Elec All Elec + EE - Weather|Outdoor Wetbulb,MF PT 1 Elec All Elec + EE - Weather|Outdoor Dew Point,MF PT 1 Elec All Elec + EE - Weather|Ground Temperature,MF PT 1 Elec All Elec + EE - Weather|Outdoor Humidity Ratio,MF PT 1 Elec All Elec + EE - Weather|Direct Normal Solar,MF PT 1 Elec All Elec + EE - Weather|Total Horizontal Solar,MF PT 1 Elec All Elec + EE - Weather|Diffuse Horizontal Solar,MF PT 1 Elec All Elec + EE - Weather|Wind Speed (at Weather Station),MF PT 1 Elec All Elec + EE - Weather|Wind Direction,MF PT 1 Elec All Elec + EE - Weather|Atmospheric Pressure,MF PT 1 Elec All Elec + EE - Weather|Outdoor Air Density,MF PT 1 Elec All Elec + EE - Weather|Sky Temperature,MF PT 1 Elec All Elec + EE - Weather|Sky Radiation Losses,MF PT 1 Elec All Elec + EE - Weather|Total Vertical Solar,MF PT 1 Elec All Elec + EE - Weather|Mains Water Temperature
5520.604916,0.51365,5520.604916,0,0,0,0,0.120133,0,0.062636,0.132379,0,0.198502,0,0,0,0,1291.163911,0,673.199492,1422.785203,0,2133.456309,81.323874,71,95,0.010401,44.594152,1.510786,31.608013,31.608013,0,0,0,1183.922475,-443.768238,0,0,71.090786,124.493082,109.936051,37.934047,0,0,0,0,102.089313,68,59.158785,53.6,59.966947,0.008952,160.685067,228.302735,93.77478,2.875,221.666667,0.976067,0.072336,49.846005,115.382603,94.113263,71.090786
4168.871155,0.387881,4168.871155,0,0,0,0,0.003,0,0.062953,0.114404,0,0.207524,0,0,0,0,32.2434,0,676.606963,1229.589196,0,2230.431596,83.907334,71,72,0.010394,40.9399,1.375035,30.98205,30.98205,0,0,0,1195.676574,-44.270105,0.445852,0.166079,71.090786,124.493642,0,0,0,0,0,198.371291,89.334977,68.42,59.379345,53.6,59.966947,0.008995,207.572457,213.713495,64.480067,2.616667,160,0.976067,0.072274,49.026087,114.642971,108.213418,71.090786
5729.913754,0.533124,5729.913754,0,0,0,0,0.072309,0,0.064479,0.179789,0,0.216547,0,0,0,0,777.163821,0,693.010364,1932.332686,0,2327.406882,84.0117,71,72,0.010383,40.77608,2.001245,41.258934,41.258934,0,0,0,1057.91102,-124.428678,0,0,71.090786,124.494017,504.915745,92.932154,0,0,0,0,119.104199,70.19,60.053752,53.6,59.966947,0.009017,255.067402,179.8232,35.924986,3.808333,156.666667,0.976067,0.07203,46.779874,112.635398,116.421036,71.090786
6361.555317,0.591894,6361.555317,0,0,0,0,0.003,0,0.069971,0.259329,0.025,0.234593,0,0,0,0,32.2434,0,752.039101,2787.22036,268.695,2521.357456,84.422169,71,95,0.01035,40.101407,2.417258,111.936071,11.936072,99.999999,0,0,702.450665,-310.788742,1.537378,0.570386,71.090786,124.470398,0,0,0,0,0,683.27861,157.394519,69.875,59.8518,53.6,59.966947,0.008961,217.821644,110.540502,27.86828,4.6,195.833333,0.976067,0.072079,44.32967,110.469333,100.730994,71.090786
6829.343643,0.635418,6829.343643,0,0,0,0,0.087216,0,0.083936,0.220162,0.005,0.239104,0,0,0,0,937.376817,0,902.122865,2366.259862,53.739,2569.845099,84.741253,71,95,0.010337,39.664117,2.417258,51.309578,51.309578,0,0,0,317.472005,94.654826,4.082793,1.546494,71.090786,124.461962,629.472322,100.297796,0,0,0,1824.859236,187.191052,67.745,59.015116,53.495,59.966947,0.008921,147.767921,43.280433,17.17003,4.6,217.5,0.976067,0.072375,42.146107,108.567422,66.772007,71.090786
5175.03101,0.481497,5175.03101,0,0,0,0,0.003,0,0.108184,0.144743,0,0.22557,0,0,0,0,32.2434,0,1162.739762,1555.665679,0,2424.382169,84.707946,71,95,0.010352,39.717296,2.355951,50.859831,50.859831,0,0,0,33.616654,244.51319,2.244515,0.844445,71.090786,124.692135,0,0,0,0,0,1001.355374,178.669954,65.87,59.360044,55.205,59.966947,0.009572,32.226826,3.194621,2.298143,4.483333,230,0.975491,0.072515,40.800718,107.405143,12.347615,71.090786
7065.748001,0.657413,7065.748001,0,0,0,0,0.199383,0,0.134506,0.111489,0,0.212036,0,0,0,0,2142.927866,0,1445.638515,1198.262381,0,2278.919239,82.129124,71,95,0.010379,43.327383,2.281506,49.048257,49.048257,0,0,0,0,-116.811382,0,0,71.090786,124.355876,732.988415,191.837868,0,0,0,0,161.655068,64.28,59.14289,55.955,59.966947,0.009804,0,0,0,4.341667,230,0.97508,0.072678,39.408075,106.216448,0,71.090786
4833.284235,0.4497,4833.284235,0,0,0,0,0.003,0,0.146354,0.097333,0,0.203013,0,0,0,0,32.2434,0,1572.978686,1046.118197,0,2181.943952,80.953593,71,95,0.010392,44.999174,2.198304,46.928688,46.928688,0,0,0,0,202.03457,0,0,71.090786,124.355876,0,0,0,0,0,0,131.885846,63.47,58.485303,55.475,59.966947,0.00958,0,0,0,4.183333,230,0.97508,0.072816,38.414576,105.371154,0,71.090786
4763.571861,0.443214,4763.571861,0,0,0,0,0.08241,0,0.097321,0.083027,0,0.180456,0,0,0,0,885.724277,0,1045.988671,892.353178,0,1939.505735,79.246375,71,95,0.010419,47.724326,2.093205,44.341743,44.341743,0,0,0,0,42.396155,1.248313,0.464388,71.090786,124.402909,516.574806,153.526972,0,0,0,555.210037,114.870961,63.005,58.177732,55.295,59.966947,0.009496,0,0,0,3.983333,230,0.97508,0.072891,38.039558,105.054169,0,71.090786
2999.589071,0.279089,2999.589071,0,0,0,0,0.003,0,0.04129,0.072389,0,0.16241,0,0,0,0,32.2434,0,443.771363,778.019146,0,1745.555162,77.408814,71,95,0.010421,50.684328,2.018761,41.914799,41.914799,0,0,0,0,166.320617,0.014513,0.005416,71.090786,124.521179,0,0,0,0,0,6.46038,63.798993,62.465,57.884169,55.115,59.966947,0.00944,0,0,0,3.841667,230,0.97508,0.072973,37.443729,104.552276,0,71.090786
3408.117676,0.317099,3408.117676,0,0,0,0,0.072826,0,0.020502,0.065872,0,0.157899,0,0,0,0,782.720129,0,220.351421,707.978607,0,1697.067518,76.507526,71,95,0.010443,52.344338,1.935558,40.210647,40.210647,0,0,0,0,9.425692,0,0,71.090786,124.523877,415.817309,150.386027,0,0,0,0,17.014886,62.03,57.68383,54.935,59.966947,0.009417,0,0,0,3.683333,230,0.97508,0.073036,36.90939,104.103214,0,71.090786
2457.220316,0.228625,2457.220316,0,0,0,0,0.003,0,0.012301,0.064448,0,0.148876,0,0,0,0,32.2434,0,132.210853,692.673832,0,1600.092232,75.292882,71,95,0.010445,54.493759,1.861114,38.140626,38.140626,0,0,0,0,162.57526,0,0,71.090786,124.523877,0,0,0,0,0,0,8.521098,61.565,57.45159,54.755,59.966947,0.009383,0,0,0,3.541667,195,0.97508,0.073105,36.530947,103.786229,0,71.21937
2896.00434,0.269451,2896.00434,0,0,0,0,0.057681,0,0.008201,0.059204,0,0.144365,0,0,0,0,619.94195,0,88.140568,636.317234,0,1551.604588,74.859744,71,95,0.010466,55.405275,1.777911,36.711848,36.711848,0,0,0,0,23.136516,0,0,71.090786,124.523877,303.436055,121.864668,0,0,0,0,2.130275,61.13,57.128192,54.575,59.966947,0.009287,0,0,0,3.383333,170,0.97508,0.073177,36.151636,103.469243,0,71.21937
2244.513371,0.208835,2244.513371,0,0,0,0,0.003,0,0.008201,0.05778,0,0.139853,0,0,0,0,32.2434,0,88.140568,621.012458,0,1503.116945,73.985877,71,95,0.010468,57.054989,1.703466,34.969708,34.969708,0,0,0,0,139.474671,0,0,71.090786,124.523877,0,0,0,0,0,0,2.130275,60.665,56.80772,54.29,59.966947,0.009201,0,0,0,3.241667,170,0.97508,0.073253,35.548953,102.96735,0,71.21937
2869.3641,0.266972,2869.3641,0,0,0,0,0.053664,0,0.008767,0.060176,0,0.144365,0,0,0,0,576.769542,0,94.230464,646.759505,0,1551.604588,73.578781,71,95,0.010484,57.933548,1.620264,33.68534,33.68534,0,0,0,0,23.283496,0,0,71.090786,124.523877,267.625407,115.440097,0,0,0,0,8.521098,60.125,56.495719,54.035,59.966947,0.009138,0,0,0,3.083333,170,0.97508,0.073336,35.008448,102.518288,0,71.21937
2583.951702,0.240417,2583.951702,0,0,0,0,0.003,0,0.023272,0.065269,0,0.148876,0,0,0,0,32.2434,0,250.120802,701.495269,0,1600.092232,73.291439,71,95,0.010489,58.515567,1.545819,32.393358,32.393358,0,0,0,0,136.812201,0,0,71.090786,124.523877,0,0,0,0,0,0,59.565755,59.69,56.166783,53.855,59.966947,0.009043,0,0,0,2.941667,170,0.97508,0.073409,34.625619,102.201303,0,71.21937
4018.729401,0.373912,4018.729401,0,0,0,0,0.053913,0,0.054636,0.085941,0.0125,0.166922,0,0,0,0,579.444506,0,587.214598,923.679992,134.3475,1794.042805,72.651475,71,95,0.01049,59.799176,1.462616,58.836835,8.836835,50,0,0,465.122912,-169.522975,0,0,71.090786,124.523877,257.642926,117.916245,0,0,0,0,204.205938,59.225,55.839577,53.675,59.966947,0.008957,99.489318,16.794061,9.307037,2.783333,170,0.97508,0.073485,34.017319,101.69941,47.749232,71.21937
4025.615397,0.374553,4025.615397,0,0,0,0,0.003,0,0.06914,0.110433,0.0025,0.189479,0,0,0,0,32.2434,0,743.104936,1186.916539,26.8695,2036.481022,73.906093,71,95,0.010494,57.352115,1.20425,28.072965,28.072965,0,0,0,630.615706,235.39221,4.827818,1.808458,71.174592,124.503359,0,0,0,0,0,2144.188218,216.960274,59.21,55.793784,53.6,59.966947,0.008934,150.092479,69.088864,28.872066,2.291667,170,0.97508,0.073489,35.478978,102.914519,79.0586,71.21937
5593.087745,0.520394,5593.087745,0,0,0,0,0.138633,0,0.07082,0.11695,0,0.19399,0,0,0,0,1490.001712,0,761.160289,1256.957078,0,2084.968666,74.576402,71,95,0.010492,56.091911,0.437909,21.999587,21.999587,0,0,0,613.343146,-173.415387,5.151657,1.960567,71.21937,124.799714,554.009767,259.154281,0,0,0,2297.967262,208.439175,60.41,56.155892,53.39,59.966947,0.008872,184.48537,130.958746,44.826986,0.833333,170,0.97508,0.073327,37.630771,104.710769,95.266158,71.21937
7925.140004,0.737373,7925.140004,0,0,0,0,0.353671,0,0.070216,0.119497,0,0.19399,0,0,0,0,3801.18093,0,754.665448,1284.32496,0,2084.968666,75.247853,71,95,0.010457,54.681278,0.275883,20.92844,20.92844,0,0,0,566.906683,-904.867047,5.431831,2.02856,71.21937,124.507423,1498.541916,698.839411,0,0,0,2410.460238,182.930503,62,56.28351,52.4,59.966947,0.008585,202.130878,187.982309,58.378103,0.525,181.666667,0.97508,0.073137,38.912469,105.793801,96.099558,71.21937
4471.882847,0.416074,4471.882847,0,0,0,0,0.043488,0,0.068162,0.110433,0,0.19399,0,0,0,0,467.403622,0,732.59402,1186.916539,0,2084.968666,76.663114,71,95,0.01036,51.723005,1.30059,28.960858,28.960858,0,0,0,593.25678,-365.630594,3.027465,1.157576,71.21937,124.732831,221.453944,94.192721,0,0,0,1352.191292,165.915617,62.915,56.372913,51.8,59.966947,0.008429,202.52711,229.685009,71.348079,2.475,190,0.97508,0.073027,39.596577,106.374941,91.012769,71.21937
5031.420521,0.468135,5031.420521,0,0,0,0,0.083697,0,0.065317,0.120619,0,0.198502,0,0,0,0,899.56149,0,702.014656,1296.388066,0,2133.456309,79.992087,71,95,0.010343,46.224883,1.431963,31.968932,31.968932,0,0,0,740.467574,-128.582332,0.724265,0.272173,71.21937,124.581673,562.27246,157.852112,0,0,0,321.950247,131.885846,64.4,56.825902,51.59,59.966947,0.00836,223.950024,266.989802,70.740524,2.725,201.666667,0.97508,0.072828,40.829398,107.431558,92.3603,71.21937
4685.709147,0.435969,4685.709147,0,0,0,0,0.037313,0,0.063263,0.132379,0,0.203013,0,0,0,0,401.036763,0,679.943228,1422.785203,0,2181.943952,80.02258,71,95,0.010313,46.088328,1.226145,27.411322,27.411322,0,0,0,958.130107,-287.621148,0,0,71.21937,124.408239,0,0,0,0,0,0,114.870961,66.665,57.117985,50.6,59.966947,0.008013,238.37285,286.348405,67.491426,2.333333,210,0.975656,0.072597,42.877116,109.201392,86.732481,71.21937
4159.897593,0.387046,4159.897593,0,0,0,0,0.003,0,0.062659,0.118374,0,0.203013,0,0,0,0,32.2434,0,673.448387,1272.261853,0,2181.943952,81.998898,71,95,0.010285,43.066787,1.804185,38.017062,38.017062,0,0,0,1150.38564,-270.924482,0.022227,0.008255,71.21937,124.407221,0,0,0,0,0,9.848597,102.089313,66.8,56.996758,50.315,59.966947,0.007911,221.599051,274.525986,73.804714,3.433333,186.666667,0.975491,0.072578,42.939826,109.254223,82.179806,71.21937
4977.961124,0.463161,4977.961124,0,0,0,0,0.069644,0,0.062636,0.132379,0,0.198502,0,0,0,0,748.52012,0,673.199492,1422.785203,0,2133.456309,81.372549,71,95,0.010238,43.753874,2.491703,52.529197,52.529197,0,0,0,1217.137022,-383.001267,1.015285,0.383244,71.21937,124.492412,459.356033,95.827623,0,0,0,451.866111,102.089313,65.675,57.257337,51.59,59.966947,0.008328,196.451561,243.27354,78.242507,4.741667,170,0.97508,0.072655,42.118986,108.541006,96.196023,71.21937
4168.871155,0.387881,4168.871155,0,0,0,0,0.003,0,0.062953,0.114404,0,0.207524,0,0,0,0,32.2434,0,676.606963,1229.589196,0,2230.431596,80.239783,71,72,0.010173,45.13627,2.11948,45.453796,45.453796,0,94.119216,0,1123.324947,-766.750421,1.663876,0.622074,71.21937,124.534865,0,0,0,0,0,738.593007,89.334977,63.2,57.1635,53.075,59.966947,0.008836,164.224735,197.117128,78.480246,4.033333,205,0.97508,0.07294,40.02193,106.744757,100.711364,71.21937
5925.897853,0.551359,5925.897853,0,0,0,0,0.090544,0,0.064479,0.179789,0,0.216547,0,0,0,0,973.14792,0,693.010364,1932.332686,0,2327.406882,80.956957,71,72,0.010154,43.999518,1.25242,32.56002,32.56002,0,0,0,949.657879,-82.625601,0.278747,0.103415,71.21937,124.395392,578.568042,130.913458,0,0,0,123.476833,119.104199,61.49,56.660317,53.495,59.966947,0.008925,175.477708,156.08326,57.162993,2.383333,241.666667,0.97508,0.073169,38.414576,105.371154,100.556834,71.21937
6361.555317,0.591894,6361.555317,0,0,0,0,0.003,0,0.069971,0.259329,0.025,0.234593,0,0,0,0,32.2434,0,752.039101,2787.22036,268.695,2521.357456,81.137557,71,95,0.010141,43.664094,0.639347,103.863471,3.863472,99.999999,0,0,660.065183,-194.700854,0,0,71.21937,124.396965,0,0,0,0,0,0,157.394519,61.34,56.639865,53.525,59.966947,0.008947,172.836165,101.935307,37.06085,1.216667,250,0.97508,0.073187,38.476996,105.423985,90.176691,71.21937
6615.836751,0.615553,6615.836751,0,0,0,0,0.067351,0,0.083936,0.220162,0.005,0.239104,0,0,0,0,723.869926,0,902.122865,2366.259862,53.739,2569.845099,83.154129,71,95,0.010145,40.955093,0.175164,27.208345,27.208345,0,0,0,323.010609,256.785118,8.173123,3.107179,71.21937,124.454682,157.908276,29.415428,0,0,0,3644.677904,187.191052,62.075,56.923678,53.6,59.966947,0.008948,156.511429,44.260958,17.037953,0.333333,250,0.97508,0.073084,39.285525,106.110786,69.470958,71.21937
5995.256925,0.557812,5995.256925,0,0,0,0,0.079316,0,0.108184,0.144743,0,0.22557,0,0,0,0,852.469314,0,1162.739762,1555.665679,0,2424.382169,84.525702,71,95,0.010174,39.263838,0,29.616644,29.616644,0,0,0,34.389571,314.463413,0,0,71.21937,124.710322,640.974713,149.669725,0,0,0,0.000056,178.669954,61.655,57.83984,55.385,59.966947,0.009599,35.528755,3.180811,2.192481,0,250,0.97508,0.073068,40.184142,106.876834,13.196482,71.21937
7009.611367,0.65219,7009.611367,0,0,0,0,0.19416,0,0.134506,0.111489,0,0.212036,0,0,0,0,2086.791232,0,1445.638515,1198.262381,0,2278.919239,80.706058,71,95,0.010172,44.44472,0,27.575162,27.575162,0,0,0,0,-171.985047,0.877141,0.334997,71.21937,124.832793,228.360156,71.200931,0,0,0,391.643143,161.655068,60.35,57.750457,56.135,59.966947,0.009843,0,0,0,0,250,0.97508,0.073223,39.843547,106.586264,0,71.21937
4833.284235,0.4497,4833.284235,0,0,0,0,0.003,0,0.146354,0.097333,0,0.203013,0,0,0,0,32.2434,0,1572.978686,1046.118197,0,2181.943952,81.477801,71,95,0.010209,43.467136,0,28.572325,28.572325,0,0,0,0,390.17962,4.796628,1.802132,71.21937,124.645555,0,0,0,0,0,2132.066576,131.885846,59.69,57.227716,55.655,59.966947,0.009676,0,0,0,0,250,0.97508,0.073335,39.16208,106.005125,0,71.21937
6470.710355,0.60205,6470.710355,0,0,0,0,0.241246,0,0.097321,0.083027,0,0.180456,0,0,0,0,2592.862771,0,1045.988671,892.353178,0,1939.505735,77.97224,71,95,0.01022,48.885205,0,26.110886,26.110886,0,0,0,0,-270.377145,0.79459,0.292113,71.21937,124.207061,810.331056,267.742846,0,0,0,351.114697,114.870961,59.435,57.060989,55.475,59.966947,0.009634,0,0,0,0,250,0.97508,0.073376,38.788748,105.68814,0,71.21937
2999.589071,0.279089,2999.589071,0,0,0,0,0.003,0,0.04129,0.072389,0,0.16241,0,0,0,0,32.2434,0,443.771363,778.019146,0,1745.555162,77.680634,71,95,0.010229,49.326243,0,25.511243,25.511243,0,0,0,0,277.228483,0,0,71.21937,124.113664,0,0,0,0,0,0,63.798993,59.15,56.787001,55.19,59.966947,0.009535,0,0,0,0,250,0.97508,0.073428,38.414576,105.371154,0,71.21937
3428.708329,0.319015,3428.708329,0,0,0,0,0.074742,0,0.020502,0.065872,0,0.157899,0,0,0,0,803.310783,0,220.351421,707.978607,0,1697.067518,76.110435,71,95,0.010265,52.159581,0,24.652813,24.652813,0,0,0,0,113.59696,0,0,71.21937,124.113664,430.96152,146.417392,0,0,0,0,17.014886,58.895,56.541852,54.935,59.966947,0.009447,0,0,0,0,250,0.97508,0.073474,38.039558,105.054169,0,71.21937
2457.220316,0.228625,2457.220316,0,0,0,0,0.003,0,0.012301,0.064448,0,0.148876,0,0,0,0,32.2434,0,132.210853,692.673832,0,1600.092232,75.310017,71,95,0.010282,53.63043,0,23.799855,23.799855,0,0,0,0,249.455588,0,0,71.21937,124.113664,0,0,0,0,0,0,8.521098,58.61,56.26787,54.755,59.966947,0.00935,0,0,0,0,220.833333,0.97508,0.073526,37.663691,104.737184,0,71.347989
2862.432658,0.266327,2862.432658,0,0,0,0,0.054557,0,0.008201,0.059204,0,0.144365,0,0,0,0,586.370268,0,88.140568,636.317234,0,1551.604588,74.315211,71,95,0.01031,55.60052,0,23.243822,23.243822,0,0,0,0,124.382094,0,0,71.21937,124.113664,286.987181,110.607375,0,0,0,0,2.130275,58.355,56.022728,54.575,59.966947,0.009263,0,0,0,0,200,0.97508,0.073572,37.506932,104.605107,0,71.347989
2244.513371,0.208835,2244.513371,0,0,0,0,0.003,0,0.008201,0.05778,0,0.139853,0,0,0,0,32.2434,0,88.140568,621.012458,0,1503.116945,73.876597,71,95,0.010332,56.532835,0,23.038184,23.038184,0,0,0,0,229.496938,0,0,71.21937,124.113664,0,0,0,0,0,0,2.130275,58.07,55.85509,54.395,59.966947,0.00923,0,0,0,0,200,0.97508,0.073617,37.28697,104.420199,0,71.347989
2877.687262,0.267747,2877.687262,0,0,0,0,0.054438,0,0.008767,0.060176,0,0.144365,0,0,0,0,585.092704,0,94.230464,646.759505,0,1551.604588,73.030319,71,95,0.010353,58.28507,0,22.437784,22.437784,0,0,0,0,108.544075,0,0,71.21937,124.113664,271.01489,115.007295,0,0,0,0,8.521098,57.815,55.579363,54.11,59.966947,0.009127,0,0,0,0,200,0.97508,0.073665,36.90939,104.103214,0,71.347989
2583.951702,0.240417,2583.951702,0,0,0,0,0.003,0,0.023272,0.065269,0,0.148876,0,0,0,0,32.2434,0,250.120802,701.495269,0,1600.092232,72.959083,71,95,0.010376,58.547725,0,22.653712,22.653712,0,0,0,0,216.860188,0.006871,0.002509,71.219923,124.114384,0,0,0,0,0,3.020674,59.565755,57.53,55.334992,53.855,59.966947,0.00905,0,0,0,0,200,0.97508,0.073715,36.530947,103.786229,0,71.347989
4035.706955,0.375491,4035.706955,0,0.000492,0,0.000014,0.054987,0,0.054636,0.085941,0.0125,0.166922,0,5.283231,0,0.151601,590.987228,0,587.214598,923.679992,134.3475,1794.042805,72.013858,71,95,0.01038,60.476054,0,54.623005,4.623005,50,0,0.222328,460.234696,-96.631565,0.066075,0.024189,71.239424,124.176483,263.55696,118.272642,21.76371,0,0,29.067699,204.205938,57.275,55.164388,53.675,59.966947,0.009009,105.899463,17.805659,10.69825,0,200,0.97508,0.073756,36.151636,103.469243,46.960676,71.347989
4573.926359,0.425569,4573.926359,0,0,0,0,0.054016,0,0.06914,0.110433,0.0025,0.189479,0,0,0,0,580.554362,0,743.104936,1186.916539,26.8695,2036.481022,73.374175,71,95,0.010393,57.829115,0,22.751975,22.751975,0,0,0,627.815085,202.557962,0.011148,0.004091,71.24273,124.184639,262.275753,108.570235,0,0,0,4.907337,216.960274,57.515,55.078685,53.39,59.966947,0.008905,144.3075,68.652535,30.087176,0,200,0.97508,0.073734,36.435883,103.706982,77.938945,71.347989
4135.329433,0.384761,4135.329433,0,0,0,0,0.003,0,0.07082,0.11695,0,0.19399,0,0,0,0,32.2434,0,761.160289,1256.957078,0,2084.968666,74.332754,71,95,0.010394,56.022964,0.214575,22.542075,22.542075,0,0,0,607.182383,-56.897558,1.997915,0.759285,71.30957,124.566455,0,0,0,0,0,887.899569,208.439175,58.79,55.075424,52.4,59.966947,0.008612,166.020984,126.856284,49.502518,0.408333,200,0.97508,0.073586,38.284715,105.265493,90.932225,71.347989
4786.617944,0.445358,4786.617944,0,0,0,0,0.061655,0,0.070216,0.119497,0,0.19399,0,0,0,0,662.658871,0,754.665448,1284.32496,0,2084.968666,76.515721,71,95,0.010386,52.035893,0.919609,26.803559,26.803559,0,0,0,580.875191,-212.342468,0,0,71.347317,124.778613,341.643149,113.362476,0,0,0,0,182.930503,60.275,55.273245,51.8,59.966947,0.008388,174.104106,178.964637,67.359349,1.75,200,0.97508,0.073402,40.029138,106.744757,91.669264,71.347989
4036.722625,0.375586,4036.722625,0,0,0,0,0.003,0,0.068162,0.110433,0,0.19399,0,0,0,0,32.2434,0,732.59402,1186.916539,0,2084.968666,77.907666,71,95,0.010359,49.578322,1.313727,30.957156,30.957156,0,0,0,617.707643,-157.439314,0.059372,0.022688,71.347356,124.771912,0,0,0,0,0,26.425926,165.915617,61.01,55.372825,51.59,59.966947,0.008278,174.500337,218.800824,82.389729,2.5,223.333333,0.97508,0.073312,40.708675,107.325896,88.732678,71.347989
4734.957473,0.440551,4734.957473,0,0,0,0,0.056114,0,0.065317,0.120619,0,0.198502,0,0,0,0,603.098442,0,702.014656,1296.388066,0,2133.456309,79.326092,71,95,0.010328,47.168852,1.681571,37.05951,37.05951,0,0,0,756.442458,-332.175758,0.689433,0.261285,71.347541,124.713798,330.621254,82.867235,0,0,0,306.159251,131.885846,62.21,55.292891,50.39,59.966947,0.007959,189.715626,251.946458,85.718074,3.2,229.5,0.97508,0.07318,41.506482,108.012698,90.120374,71.347989
4316.915784,0.401656,4316.915784,0,0,0,0,0.003,0,0.063263,0.132379,0,0.203013,0,0,0,0,32.2434,0,679.943228,1422.785203,0,2181.943952,79.93982,71,95,0.010289,46.058883,2.097585,43.892639,43.892639,0,0,0,956.034645,-344.723018,2.069827,0.794052,71.347983,124.826979,0,0,0,0,0,922.253484,114.870961,64.01,55.493074,49.22,59.966947,0.007665,203.425234,270.444351,83.65767,3.991667,209.166667,0.97508,0.072963,42.818255,109.148561,85.148148,71.347989
4903.10923,0.456197,4903.10923,0,0,0,0,0.07215,0,0.062659,0.118374,0,0.203013,0,0,0,0,775.455038,0,673.448387,1272.261853,0,2181.943952,80.459623,71,95,0.010231,45.032334,2.329676,48.520041,48.520041,0,0,0,1146.705435,-466.668276,1.264791,0.48894,71.347988,124.843635,460.829043,107.547436,0,0,0,564.752849,102.089313,65.6,56.515521,50.18,59.966947,0.007903,215.391425,271.891326,76.89532,4.433333,194.166667,0.97508,0.072714,44.690839,110.786318,82.052312,71.347989
